Carat.Size,Color,Clarity,Depth,Table,Cut,Report,Price,Log.Price,Table.Depth,Table.Depth.1,Test
1.21,K,VS1,62.7,57,Very Good,GIA,4792,8.47470314,-5.7,0.90909091,2
1.02,E,SI2,62.1,58,Very Good,GIA,4792,8.47470314,-4.1,0.93397746,0
1.23,I,SI2,61,59,Very Good,GIA,4792,8.47470314,-2,0.96721311,0
1.23,J,SI1,58,59,Good,GIA,4792,8.47470314,1,1.01724138,0
0.7,D,VVS1,62.6,57,Excellent,GIA,4792,8.47470314,-5.6,0.91054313,0
1.01,I,SI1,60.9,58,Excellent,GIA,4792,8.47470314,-2.9,0.95238095,0
0.9,F,VS2,63.6,58,Very Good,GIA,4792,8.47470314,-5.6,0.91194969,2
1.25,J,SI2,61.2,56,Very Good,GIA,4865,8.48982199,-5.2,0.91503268,0
1.04,E,SI2,62,56,Excellent,GIA,4865,8.48982199,-6,0.90322581,2
1.07,H,SI1,61.4,61,Very Good,GIA,4866,8.49002752,-0.4,0.99348534,0
1.07,H,SI1,59.7,59,Good,GIA,4866,8.49002752,-0.7,0.98827471,1
0.8,F,VVS1,60.8,57,Ideal,GIA,4866,8.49002752,-3.8,0.9375,2
1.2,F,SI2,62.8,58,Excellent,AGS,4867,8.49023301,-4.8,0.92356688,0
0.91,E,VS2,61.5,60,Excellent,GIA,4867,8.49023301,-1.5,0.97560976,1
0.97,H,VS1,59.1,63,Good,GIA,4867,8.49023301,3.9,1.06598985,2
1.11,H,SI1,62.7,58,Very Good,GIA,4867,8.49023301,-4.7,0.92503987,2
1,D,SI2,61.5,59,Very Good,GIA,4868,8.49043845,-2.5,0.95934959,0
1,G,SI1,63.7,56,Very Good,GIA,4868,8.49043845,-7.7,0.87912088,0
1.09,H,SI1,61.4,57,Excellent,GIA,4868,8.49043845,-4.4,0.92833876,0
0.75,D,VVS2,62.2,57,Excellent,GIA,4868,8.49043845,-5.2,0.91639871,1
1.28,J,SI2,62.7,57,Very Good,GIA,4869,8.49064386,-5.7,0.90909091,1
1.3,J,SI1,62.5,57,Very Good,GIA,4869,8.49064386,-5.5,0.912,0
1.1,H,SI2,62,58,Excellent,GIA,4870,8.49084922,-4,0.93548387,0
1.35,K,VS2,62.2,57,Excellent,GIA,4871,8.49105453,-5.2,0.91639871,1
1.23,J,VS2,62.4,55,Excellent,GIA,4871,8.49105453,-7.4,0.88141026,0
1.23,J,SI1,60.2,59,Excellent,GIA,4871,8.49105453,-1.2,0.98006645,0
1,H,SI1,61.6,60,Excellent,GIA,4871,8.49105453,-1.6,0.97402597,2
1.05,F,SI2,62.3,56,Excellent,GIA,4872,8.49125981,-6.3,0.8988764,1
1,H,SI1,62.8,53,Excellent,GIA,4872,8.49125981,-9.8,0.84394904,2
1,H,SI1,62.6,56,Very Good,GIA,4872,8.49125981,-6.6,0.89456869,2
1.13,J,VS1,62.8,58,Very Good,GIA,4874,8.49167023,-4.8,0.92356688,2
0.92,F,VS2,62.5,56,Excellent,GIA,4874,8.49167023,-6.5,0.896,1
0.91,H,VVS2,59.4,59,Excellent,GIA,4944,8.50593,-0.4,0.99326599,0
1.02,H,SI1,62.4,58,Excellent,GIA,4946,8.50633445,-4.4,0.92948718,2
1.02,H,SI1,62,56,Excellent,GIA,4946,8.50633445,-6,0.90322581,0
1.12,K,VS1,62.1,56,Excellent,GIA,4946,8.50633445,-6.1,0.90177134,0
1.12,I,SI1,61.9,57,Excellent,GIA,4946,8.50633445,-4.9,0.92084006,0
1.1,F,SI2,62.2,60,Very Good,GIA,4946,8.50633445,-2.2,0.96463023,2
1.28,K,VS2,62,60,Excellent,GIA,4949,8.50694081,-2,0.96774194,1
1,G,SI1,59.1,61,Excellent,GIA,4950,8.50714286,1.9,1.0321489,0
0.9,D,VS2,62.8,56,Very Good,GIA,4950,8.50714286,-6.8,0.89171975,1
1.25,J,VS2,62.8,61,Very Good,GIA,4950,8.50714286,-1.8,0.97133758,0
1.25,K,VS1,60.7,59,Excellent,GIA,4950,8.50714286,-1.7,0.97199341,2
1.04,I,VS1,60.7,58,Excellent,GIA,4950,8.50714286,-2.7,0.95551895,1
1,E,SI1,62.7,59,Excellent,GIA,4950,8.50714286,-3.7,0.94098884,2
1,E,SI1,62.2,58,Very Good,GIA,4950,8.50714286,-4.2,0.93247588,0
1.01,E,SI2,63.7,55,Very Good,GIA,4950,8.50714286,-8.7,0.86342229,1
1.03,G,SI1,60.2,58,Excellent,GIA,4951,8.50734486,-2.2,0.96345515,1
1.23,I,SI2,60.9,57,Ideal,GIA,4952,8.50754681,-3.9,0.93596059,2
1.27,J,VS2,62.2,57,Excellent,GIA,4952,8.50754681,-5.2,0.91639871,0
0.84,E,VS1,62,57,Excellent,GIA,4952,8.50754681,-5,0.91935484,0
1.1,I,SI1,62.1,57,Excellent,GIA,4952,8.50754681,-5.1,0.9178744,0
1.14,H,SI1,62.8,58,Good,GIA,4952,8.50754681,-4.8,0.92356688,0
1.06,I,VS1,60.3,58,Excellent,GIA,4953,8.50774873,-2.3,0.96185738,1
1.04,H,SI1,61.4,58,Very Good,GIA,4955,8.50815245,-3.4,0.94462541,0
1.12,H,SI2,62.5,57,Excellent,GIA,4955,8.50815245,-5.5,0.912,2
0.91,D,VS2,62,60,Very Good,GIA,4955,8.50815245,-2,0.96774194,0
1,H,VS2,59.7,61,Very Good,GIA,4990,8.51519119,1.3,1.02177554,0
1.13,H,SI2,61.6,56,Ideal,GIA,4990,8.51519119,-5.6,0.90909091,0
1.12,K,VVS2,62.6,58,Excellent,GIA,4990,8.51519119,-4.6,0.92651757,0
1.01,D,SI2,59.6,59,Very Good,GIA,4990,8.51519119,-0.6,0.98993289,0
1.01,G,SI1,61.4,61,Very Good,GIA,4990,8.51519119,-0.4,0.99348534,0
1.11,E,SI2,59.4,61,Very Good,GIA,4991,8.51539157,1.6,1.02693603,0
1.07,J,VS1,63.1,56,Very Good,GIA,4991,8.51539157,-7.1,0.88748019,0
1.51,K,SI2,61.4,55,Excellent,GIA,4991,8.51539157,-6.4,0.89576547,0
1.03,I,VS1,59.4,57,Excellent,GIA,4992,8.51559191,-2.4,0.95959596,0
1.08,I,SI1,62.3,57,Excellent,GIA,4994,8.51599247,-5.3,0.91492777,2
1.2,I,SI2,60.8,57,Excellent,GIA,4994,8.51599247,-3.8,0.9375,2
1.26,G,SI2,62.2,60,Good,GIA,4995,8.51619269,-2.2,0.96463023,2
1.06,H,SI2,62.6,57,Excellent,GIA,4996,8.51639287,-5.6,0.91054313,2
0.92,I,IF,62,55,Excellent,GIA,4996,8.51639287,-7,0.88709677,0
1.02,K,IF,61.6,58,Excellent,GIA,4997,8.51659301,-3.6,0.94155844,0
1.04,E,SI2,61.3,59,Very Good,GIA,4997,8.51659301,-2.3,0.96247961,2
1.18,F,SI2,63.6,53,Very Good,AGS,4997,8.51659301,-10.6,0.83333333,0
1,H,VS1,63.5,58,Good,GIA,4997,8.51659301,-5.5,0.91338583,1
1.13,I,VS2,61.4,61,Good,GIA,4999,8.51699317,-0.4,0.99348534,0
1.01,E,SI1,61.4,61,Very Good,GIA,5000,8.51719319,-0.4,0.99348534,0
0.9,F,VS1,63,57,Excellent,GIA,5000,8.51719319,-6,0.9047619,1
1.01,E,SI1,59.5,59,Good,GIA,5000,8.51719319,-0.5,0.99159664,2
1.1,E,SI2,60.6,62,Very Good,GIA,5002,8.51759311,1.4,1.02310231,0
1.1,E,SI2,58.1,61,Good,GIA,5002,8.51759311,2.9,1.04991394,0
1.12,E,SI2,61.7,60,Excellent,GIA,5002,8.51759311,-1.7,0.97244733,0
0.9,F,VS1,62.8,57,Excellent,GIA,5002,8.51759311,-5.8,0.90764331,0
1,H,SI1,63.2,56,Very Good,GIA,5002,8.51759311,-7.2,0.88607595,0
1,H,SI1,60,62,Excellent,GIA,5002,8.51759311,2,1.03333333,0
1,H,SI1,61.8,58,Excellent,GIA,5002,8.51759311,-3.8,0.93851133,0
1.2,G,SI2,63,59,Good,GIA,5003,8.51779301,-4,0.93650794,2
1.2,H,SI1,61.6,58,Excellent,GIA,5003,8.51779301,-3.6,0.94155844,0
1.07,H,SI1,62.6,61,Very Good,GIA,5003,8.51779301,-1.6,0.97444089,0
1.27,J,VS2,61.8,58,Excellent,GIA,5004,8.51799287,-3.8,0.93851133,0
1.2,H,SI2,62.6,56,Very Good,GIA,5004,8.51799287,-6.6,0.89456869,0
1.22,G,SI2,61.2,60,Excellent,GIA,5004,8.51799287,-1.2,0.98039216,0
0.97,D,SI1,59.4,57,Very Good,GIA,5005,8.51819269,-2.4,0.95959596,0
1,F,SI1,62.2,57,Very Good,GIA,5005,8.51819269,-5.2,0.91639871,0
1,F,SI1,62.3,55,Very Good,GIA,5005,8.51819269,-7.3,0.88282504,0
1,F,SI1,59.4,62,Good,GIA,5005,8.51819269,2.6,1.04377104,0
1,F,SI1,61.9,59,Very Good,GIA,5005,8.51819269,-2.9,0.95315024,2
1,F,SI1,60.9,60,Very Good,GIA,5005,8.51819269,-0.9,0.98522167,0
1.23,H,SI2,60.5,61,Very Good,GIA,5006,8.51839247,0.5,1.00826446,0
1.08,E,SI2,62.9,57,Very Good,GIA,5006,8.51839247,-5.9,0.90620032,0
1.01,H,SI1,61.7,58,Excellent,GIA,5007,8.51859221,-3.7,0.94003241,0
1.09,H,SI1,62.5,58,Excellent,GIA,5007,8.51859221,-4.5,0.928,1
1.08,G,SI2,60,60,Excellent,GIA,5008,8.51879191,0,1,0
1.12,I,VS2,61.8,59,Excellent,GIA,5008,8.51879191,-2.8,0.95469256,0
1.03,I,VS1,62.5,57,Excellent,GIA,5080,8.53306654,-5.5,0.912,0
1.03,F,SI2,59.5,59,Very Good,GIA,5081,8.53326337,-0.5,0.99159664,0
1.03,E,SI2,62.2,57,Excellent,GIA,5082,8.53346016,-5.2,0.91639871,2
1.25,J,VS2,62.2,60,Very Good,GIA,5082,8.53346016,-2.2,0.96463023,0
1.12,I,VS2,62.4,57,Very Good,GIA,5082,8.53346016,-5.4,0.91346154,0
1.05,I,VS2,61.6,56,Ideal,GIA,5082,8.53346016,-5.6,0.90909091,0
1.01,G,SI1,62.8,56,Very Good,GIA,5083,8.53365692,-6.8,0.89171975,1
1.01,D,SI2,62.2,55,Very Good,GIA,5083,8.53365692,-7.2,0.88424437,2
1.01,G,SI1,60,61,Very Good,GIA,5083,8.53365692,1,1.01666667,2
1.01,G,SI1,62.6,58,Good,GIA,5083,8.53365692,-4.6,0.92651757,2
1.01,G,SI1,62,56,Excellent,GIA,5083,8.53365692,-6,0.90322581,0
1.01,D,SI2,63.4,57,Very Good,GIA,5083,8.53365692,-6.4,0.89905363,0
1.01,D,SI2,59.5,61,Very Good,GIA,5083,8.53365692,1.5,1.02521008,0
1.21,F,SI2,63.9,56,Good,GIA,5083,8.53365692,-7.9,0.87636933,0
1.21,H,SI2,62.2,57,Excellent,GIA,5084,8.53385363,-5.2,0.91639871,0
1.08,I,VS2,61.5,56,Ideal,GIA,5085,8.53405031,-5.5,0.91056911,0
0.81,D,VS1,62.5,56,Excellent,GIA,5085,8.53405031,-6.5,0.896,0
1.02,G,SI2,62.5,57,Excellent,GIA,5086,8.53424695,-5.5,0.912,0
1,E,SI1,62.4,56,Excellent,GIA,5086,8.53424695,-6.4,0.8974359,0
1,E,SI1,62.7,58,Very Good,GIA,5086,8.53424695,-4.7,0.92503987,2
1.21,I,SI2,61.9,57,Ideal,GIA,5087,8.53444354,-4.9,0.92084006,2
1.01,E,SI1,62.7,56,Very Good,GIA,5089,8.53483663,-6.7,0.89314195,0
1.01,F,SI1,62.8,55,Very Good,GIA,5089,8.53483663,-7.8,0.87579618,0
0.93,E,SI1,62.7,54,Excellent,GIA,5089,8.53483663,-8.7,0.86124402,0
1.01,E,SI1,63.7,54,Very Good,GIA,5090,8.53503311,-9.7,0.8477237,0
1.18,J,VS1,61.5,55,Excellent,AGS,5183,8.55313932,-6.5,0.89430894,0
1.03,G,SI1,60.4,56,Very Good,GIA,5183,8.55313932,-4.4,0.92715232,2
1.03,G,SI1,62.6,57,Excellent,GIA,5183,8.55313932,-5.6,0.91054313,0
1.03,G,SI1,59.2,60,Very Good,GIA,5183,8.55313932,0.8,1.01351351,2
1.06,D,SI2,58.1,62,Good,GIA,5184,8.55333224,3.9,1.06712565,0
0.87,E,VS1,61.5,55,Ideal,GIA,5184,8.55333224,-6.5,0.89430894,2
1.14,G,SI2,61.7,57,Ideal,GIA,5184,8.55333224,-4.7,0.92382496,0
1.37,J,SI2,61,61,Very Good,GIA,5184,8.55333224,0,1,0
1.05,H,SI1,62.8,56,Excellent,GIA,5184,8.55333224,-6.8,0.89171975,0
1.58,K,SI1,62.5,56,Excellent,GIA,5185,8.55352512,-6.5,0.896,0
1.22,I,SI2,62,58,Excellent,GIA,5185,8.55352512,-4,0.93548387,0
1.04,G,SI1,62.4,56,Excellent,GIA,5186,8.55371797,-6.4,0.8974359,1
1.16,I,VS2,61.4,58,Excellent,GIA,5187,8.55391077,-3.4,0.94462541,0
1.31,J,VS2,61.9,62,Good,GIA,5188,8.55410355,0.1,1.00161551,2
1.1,K,VVS2,61.7,58,Excellent,GIA,5188,8.55410355,-3.7,0.94003241,0
1.23,I,SI2,61.3,60,Very Good,GIA,5189,8.55429628,-1.3,0.97879282,2
1.26,J,VS2,62,60,Excellent,GIA,5189,8.55429628,-2,0.96774194,2
1.02,F,SI2,62.3,56,Excellent,GIA,5189,8.55429628,-6.3,0.8988764,1
1.15,H,SI2,62.5,55,Very Good,GIA,5189,8.55429628,-7.5,0.88,0
1.15,I,SI1,59.4,58,Excellent,GIA,5189,8.55429628,-1.4,0.97643098,0
0.9,D,VS2,60.9,59,Excellent,GIA,5190,8.55448898,-1.9,0.96880131,2
1.14,D,SI2,59.4,57,Very Good,GIA,5190,8.55448898,-2.4,0.95959596,0
1.21,H,SI2,61.1,57,Ideal,GIA,5191,8.55468164,-4.1,0.93289689,0
0.9,F,VS1,59.3,61,Very Good,GIA,5191,8.55468164,1.7,1.02866779,0
1.4,J,SI2,60.2,58,Excellent,GIA,5192,8.55487426,-2.2,0.96345515,0
0.97,D,SI1,59,54,Excellent,GIA,5292,8.57395153,-5,0.91525424,0
1.28,H,SI1,61.7,57,Ideal,GIA,5293,8.57414047,-4.7,0.92382496,1
0.81,D,VVS2,60.5,58,Excellent,GIA,5294,8.57432938,-2.5,0.95867769,0
1.01,F,SI1,62.7,56,Very Good,GIA,5294,8.57432938,-6.7,0.89314195,2
1.01,E,SI2,60.3,60,Very Good,GIA,5294,8.57432938,-0.3,0.99502488,0
1.01,H,SI1,60.8,59,Excellent,GIA,5294,8.57432938,-1.8,0.97039474,0
1.26,J,VS2,62.5,56,Excellent,GIA,5295,8.57451826,-6.5,0.896,0
1.16,G,SI2,62.2,56,Excellent,GIA,5295,8.57451826,-6.2,0.90032154,0
1.31,I,SI2,62.4,61,Very Good,GIA,5296,8.5747071,-1.4,0.9775641,2
1.12,G,SI1,62.4,57,Very Good,GIA,5296,8.5747071,-5.4,0.91346154,0
0.9,H,VVS2,62.1,57,Excellent,GIA,5296,8.5747071,-5.1,0.9178744,0
1,F,SI1,62.3,57,Excellent,GIA,5297,8.5748959,-5.3,0.91492777,1
1.2,I,SI1,63,57,Excellent,GIA,5298,8.57508467,-6,0.9047619,0
1.21,I,SI2,60.9,57,Excellent,GIA,5299,8.5752734,-3.9,0.93596059,0
1.53,K,SI1,63.2,60,Very Good,GIA,5300,8.5754621,-3.2,0.94936709,1
1.2,F,SI2,60.6,58,Very Good,GIA,5300,8.5754621,-2.6,0.95709571,2
1.04,H,VS2,62.7,61,Very Good,GIA,5300,8.5754621,-1.7,0.97288676,2
1.04,F,SI1,61.8,61,Very Good,GIA,5300,8.5754621,-0.8,0.98705502,0
1.5,K,VS2,60.8,59,Excellent,GIA,5301,8.57565076,-1.8,0.97039474,0
1.02,H,VS2,62.5,55,Excellent,GIA,5301,8.57565076,-7.5,0.88,1
1.02,H,VS2,59.9,58,Very Good,GIA,5301,8.57565076,-1.9,0.96828047,0
1.03,F,SI1,61.8,58,Excellent,GIA,5302,8.57583939,-3.8,0.93851133,0
1.16,G,SI2,61.2,57,Very Good,GIA,5303,8.57602798,-4.2,0.93137255,2
1.01,G,VS2,62.8,58,Good,GIA,5304,8.57621653,-4.8,0.92356688,2
1.32,I,SI2,61.7,58,Excellent,GIA,5304,8.57621653,-3.7,0.94003241,0
1.04,H,VS2,62,58,Excellent,GIA,5405,8.59507973,-4,0.93548387,0
1.18,J,VS2,61.8,58,Excellent,GIA,5406,8.59526473,-3.8,0.93851133,2
1.28,J,VS2,62,58,Excellent,GIA,5407,8.59544969,-4,0.93548387,0
1.13,H,SI1,62.1,58,Very Good,GIA,5407,8.59544969,-4.1,0.93397746,0
1.13,H,SI1,61.5,56,Excellent,GIA,5407,8.59544969,-5.5,0.91056911,2
1.11,H,SI1,62.4,56,Very Good,GIA,5408,8.59563462,-6.4,0.8974359,2
1.12,G,SI1,59.8,58,Excellent,GIA,5411,8.5961892,-1.8,0.96989967,0
1.28,K,VVS2,60.5,58,Excellent,GIA,5412,8.59637399,-2.5,0.95867769,0
1.28,I,SI2,60.2,59,Excellent,GIA,5412,8.59637399,-1.2,0.98006645,1
1.01,E,SI2,61.6,59,Excellent,GIA,5413,8.59655875,-2.6,0.95779221,0
1.25,G,SI2,62,57,Excellent,GIA,5414,8.59674347,-5,0.91935484,2
1.22,H,SI2,59.4,62,Excellent,GIA,5414,8.59674347,2.6,1.04377104,1
1.39,J,SI1,62.2,56,Excellent,AGS,5416,8.59711281,-6.2,0.90032154,0
1.01,F,SI1,61.7,56,Excellent,GIA,5416,8.59711281,-5.7,0.9076175,2
1.01,F,SI1,61.6,56,Very Good,GIA,5416,8.59711281,-5.6,0.90909091,0
1.01,F,SI1,59,60,Very Good,GIA,5416,8.59711281,1,1.01694915,1
1.01,E,SI1,62.3,57,Excellent,GIA,5416,8.59711281,-5.3,0.91492777,2
1.01,F,SI2,62.3,57,Excellent,GIA,5416,8.59711281,-5.3,0.91492777,0
1.01,I,VS2,62.4,60,Very Good,GIA,5416,8.59711281,-2.4,0.96153846,0
1.01,H,VS2,61.7,55,Ideal,GIA,5416,8.59711281,-6.7,0.89141005,0
1.3,J,SI2,59.4,59,Excellent,GIA,5417,8.59729744,-0.4,0.99326599,2
1.02,E,SI1,61,60,Very Good,GIA,5417,8.59729744,-1,0.98360656,0
1.5,K,SI1,61.2,57,Very Good,GIA,5417,8.59729744,-4.2,0.93137255,2
0.8,F,IF,62.6,58,Excellent,GIA,5418,8.59748202,-4.6,0.92651757,0
1.29,I,SI2,61.2,59,Excellent,GIA,5418,8.59748202,-2.2,0.96405229,0
1,E,SI1,63.7,55,Very Good,GIA,5535,8.61884685,-8.7,0.86342229,0
1.41,J,SI2,62.2,60,Very Good,GIA,5536,8.6190275,-2.2,0.96463023,2
1.1,G,SI1,61.1,57,Very Good,GIA,5536,8.6190275,-4.1,0.93289689,1
1.22,G,SI2,60.4,60,Very Good,GIA,5541,8.61993027,-0.4,0.99337748,0
1.3,I,SI2,61,58,Excellent,GIA,5541,8.61993027,-3,0.95081967,0
1.6,K,SI1,63.3,57,Very Good,GIA,5542,8.62011073,-6.3,0.90047393,0
1.02,F,SI1,62.5,55,Very Good,GIA,5543,8.62029115,-7.5,0.88,0
1.01,E,SI1,62.8,58,Excellent,GIA,5543,8.62029115,-4.8,0.92356688,0
1.01,H,VS1,60.6,59,Excellent,GIA,5543,8.62029115,-1.6,0.97359736,0
1.01,G,VS2,62.8,58,Excellent,GIA,5543,8.62029115,-4.8,0.92356688,2
1.26,K,SI1,62.1,59,Very Good,GIA,5544,8.62047154,-3.1,0.95008052,0
1.12,J,IF,58.3,62,Very Good,GIA,5544,8.62047154,3.7,1.06346484,0
1,H,VS1,62.5,61,Very Good,GIA,5544,8.62047154,-1.5,0.976,1
1.4,K,SI1,60.4,57,Very Good,GIA,5544,8.62047154,-3.4,0.94370861,0
1.4,K,VS1,58.8,63,Good,GIA,5544,8.62047154,4.2,1.07142857,1
1,H,VS1,58.4,60,Very Good,GIA,5544,8.62047154,1.6,1.02739726,0
1.52,I,SI2,58,60,Good,GIA,5545,8.6206519,2,1.03448276,1
1.37,I,SI2,62.8,58,Very Good,GIA,5546,8.62083223,-4.8,0.92356688,0
1.16,K,IF,62.2,61,Good,GIA,5547,8.62101252,-1.2,0.9807074,0
1.23,K,VS2,59.6,59,Very Good,GIA,5547,8.62101252,-0.6,0.98993289,1
1.15,I,VS1,62.8,58,Excellent,GIA,5547,8.62101252,-4.8,0.92356688,0
1.17,E,SI2,62.6,59,Very Good,GIA,5548,8.62119278,-3.6,0.94249201,0
1.06,G,SI1,61.3,58,Excellent,GIA,5548,8.62119278,-3.3,0.94616639,0
1.22,G,SI2,60.8,55,Very Good,GIA,5548,8.62119278,-5.8,0.90460526,0
1.2,J,VS2,62.6,59,Excellent,GIA,5548,8.62119278,-3.6,0.94249201,2
0.9,G,VVS1,62.3,56,Excellent,GIA,5661,8.64135583,-6.3,0.8988764,0
0.9,E,VS1,61.1,58,Excellent,GIA,5661,8.64135583,-3.1,0.9492635,0
0.9,E,VS1,62.2,57,Very Good,GIA,5661,8.64135583,-5.2,0.91639871,0
1.08,G,SI1,62.3,57,Excellent,GIA,5662,8.64153247,-5.3,0.91492777,0
1.12,G,SI1,61.6,56,Excellent,AGS,5662,8.64153247,-5.6,0.90909091,1
1.2,I,VS2,60.7,59,Excellent,GIA,5663,8.64170907,-1.7,0.97199341,0
1.17,H,SI1,62.2,57,Excellent,GIA,5663,8.64170907,-5.2,0.91639871,1
1.25,K,VVS2,62.2,58,Very Good,GIA,5663,8.64170907,-4.2,0.93247588,0
1.16,G,SI1,60,62,Good,GIA,5665,8.64206217,2,1.03333333,0
1.01,H,SI2,60.8,59,Excellent,GIA,5666,8.64223868,-1.8,0.97039474,0
1.01,E,SI1,62.7,60,Very Good,GIA,5666,8.64223868,-2.7,0.9569378,1
1.27,I,SI1,62,57,Excellent,GIA,5666,8.64223868,-5,0.91935484,0
1.24,H,SI2,62.1,58,Very Good,GIA,5666,8.64223868,-4.1,0.93397746,0
1.15,I,VS2,63,56,Excellent,GIA,5667,8.64241516,-7,0.88888889,0
1.21,H,SI2,61.8,58,Excellent,GIA,5667,8.64241516,-3.8,0.93851133,1
1.28,J,SI1,62.4,57,Excellent,GIA,5668,8.6425916,-5.4,0.91346154,2
1.33,J,VS2,62.2,58,Excellent,GIA,5669,8.64276801,-4.2,0.93247588,1
1.01,D,SI1,63.4,56,Very Good,GIA,5669,8.64276801,-7.4,0.88328076,0
1.13,J,IF,61,56,Ideal,GIA,5669,8.64276801,-5,0.91803279,0
1.1,I,VS1,61,55,Excellent,AGS,5670,8.6429444,-6,0.90163934,1
1.02,D,SI2,61.3,58,Excellent,GIA,5671,8.64312075,-3.3,0.94616639,0
0.81,D,VVS2,61.9,57,Ideal,GIA,5671,8.64312075,-4.9,0.92084006,0
1.01,F,SI1,59.7,58,Very Good,GIA,5672,8.64329707,-1.7,0.97152429,2
1.1,H,SI1,60.8,58,Excellent,GIA,5673,8.64347336,-2.8,0.95394737,1
1.5,J,SI2,63.6,58,Very Good,GIA,5673,8.64347336,-5.6,0.91194969,1
1.01,D,SI2,60,59,Excellent,GIA,5801,8.6657856,-1,0.98333333,0
1.08,J,VVS2,62,57,Excellent,GIA,5801,8.6657856,-5,0.91935484,2
1.16,F,SI2,61.5,56,Excellent,GIA,5802,8.66595796,-5.5,0.91056911,1
1.34,J,VS2,62.4,58,Very Good,GIA,5802,8.66595796,-4.4,0.92948718,0
1.06,H,VS2,61.8,59,Excellent,GIA,5803,8.6661303,-2.8,0.95469256,1
1.11,I,VS2,61.3,58,Excellent,GIA,5803,8.6661303,-3.3,0.94616639,0
1.44,J,SI2,62.4,60,Very Good,GIA,5804,8.66630261,-2.4,0.96153846,0
1.35,I,SI2,61.7,58,Excellent,GIA,5806,8.66664714,-3.7,0.94003241,2
1.5,K,VS2,62.7,58,Very Good,GIA,5806,8.66664714,-4.7,0.92503987,0
1.01,H,VS1,61.4,58,Excellent,GIA,5807,8.66681937,-3.4,0.94462541,2
1.2,G,SI2,60.2,60,Very Good,GIA,5807,8.66681937,-0.2,0.99667774,0
1.2,G,SI2,61.3,58,Excellent,GIA,5807,8.66681937,-3.3,0.94616639,0
1.2,H,SI1,61.9,54,Excellent,GIA,5809,8.66716372,-7.9,0.8723748,2
1.63,K,SI2,59.7,60,Excellent,GIA,5809,8.66716372,0.3,1.00502513,1
1.1,G,SI1,61.9,56,Excellent,GIA,5810,8.66733585,-5.9,0.90468498,0
1.25,I,SI1,62.4,58,Very Good,GIA,5810,8.66733585,-4.4,0.92948718,1
1.01,I,VS1,62.5,58,Excellent,GIA,5810,8.66733585,-4.5,0.928,0
1.03,G,SI1,60.4,58,Excellent,GIA,5811,8.66750795,-2.4,0.9602649,1
1.28,J,VS2,62.8,57,Excellent,GIA,5812,8.66768002,-5.8,0.90764331,0
1,E,SI1,62.6,57,Excellent,GIA,5815,8.66819606,-5.6,0.91054313,0
1.24,G,SI2,61.9,60,Excellent,GIA,5815,8.66819606,-1.9,0.96930533,0
1.33,J,VS1,61.4,60,Very Good,GIA,5815,8.66819606,-1.4,0.9771987,0
1.34,I,SI2,61.5,61,Very Good,GIA,5816,8.66836802,-0.5,0.99186992,0
1.22,H,SI2,60.7,57,Ideal,GIA,5816,8.66836802,-3.7,0.93904448,0
1.13,H,SI1,61.5,58,Excellent,GIA,5817,8.66853994,-3.5,0.94308943,2
1.38,J,SI1,59,59,Excellent,GIA,5935,8.68862231,0,1,0
1.23,J,VS1,62.2,57,Excellent,GIA,5936,8.68879078,-5.2,0.91639871,0
0.76,D,VVS1,60.4,57,Ideal,GIA,5938,8.68912766,-3.4,0.94370861,1
0.84,D,VVS2,60.5,58,Excellent,GIA,5938,8.68912766,-2.5,0.95867769,1
1.07,J,VVS2,61.8,57,Ideal,GIA,5938,8.68912766,-4.8,0.9223301,1
1.01,G,VS2,63.3,56,Very Good,GIA,5939,8.68929605,-7.3,0.88467615,2
1.24,J,VVS2,61.8,57,Very Good,GIA,5940,8.68946441,-4.8,0.9223301,1
1.06,E,SI1,60.2,61,Very Good,GIA,5941,8.68963275,0.8,1.01328904,0
1,H,VS2,62.3,59,Excellent,GIA,5941,8.68963275,-3.3,0.9470305,0
1.35,I,SI2,62.3,59,Very Good,GIA,5943,8.68996934,-3.3,0.9470305,0
0.81,D,VVS2,60.6,59,Excellent,GIA,5944,8.69013759,-1.6,0.97359736,2
1.13,G,SI1,62.5,58,Very Good,GIA,5945,8.69030581,-4.5,0.928,0
1.23,G,SI2,56.4,64,Good,GIA,5945,8.69030581,7.6,1.13475177,1
1.55,K,SI1,60.1,61,Very Good,GIA,5946,8.690474,0.9,1.01497504,2
0.9,F,VVS2,62.2,57,Excellent,GIA,5946,8.690474,-5.2,0.91639871,1
1.08,F,SI1,59.4,59,Very Good,GIA,5946,8.690474,-0.4,0.99326599,2
1.32,I,SI1,61.5,58,Excellent,GIA,5946,8.690474,-3.5,0.94308943,0
1.06,H,SI2,60.9,58,Excellent,GIA,5947,8.69064217,-2.9,0.95238095,0
1.17,F,SI1,62.2,60,Very Good,GIA,5947,8.69064217,-2.2,0.96463023,0
0.99,D,SI1,60.5,58,Excellent,GIA,5948,8.69081031,-2.5,0.95867769,0
1.04,F,SI1,62.3,55,Excellent,AGS,5949,8.69097842,-7.3,0.88282504,0
1.03,E,SI1,62.8,55,Very Good,GIA,5949,8.69097842,-7.8,0.87579618,2
1.26,J,VS1,62.2,57,Very Good,GIA,5950,8.6911465,-5.2,0.91639871,0
1.25,J,VS1,62.4,56,Excellent,GIA,5950,8.6911465,-6.4,0.8974359,1
